Ph,K,P,N,Zn,S,CLOUD_AMT,PS,temperature_range,wind_chill,CLOUD0/1,temperature_humidity_ratio,precipitation,(WD10M + GWETTOP)/ WS2M_RANGE,label
5.468026380961398,206.9658038115075,2.319736190386023,0.15160642371101266,0.8918417142316138,19.614476508327233,57.99198912095021,78.58359142530276,16.719581092567797,6.250198712642781,1,2.443450738181906,7.450938775214553,11.455076516368344,Red Pepper
5.633249196685441,220.1294630475303,2.266498393370882,0.13425862497131769,0.8865488753596175,21.26649839337088,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.351717844958519,297.7920336429482,3.5057261498617285,0.248113862354646,1.5954190801106172,15.068713798340744,53.925067312049535,79.7970771509328,16.80293554278832,20.18725178537719,1,2.5033858563945883,7.133028776515912,6.537318205692712,Red Pepper
5.54397662690764,106.84892953428262,7.9238013287149425,0.24066872989861193,1.7145867018942211,6.64129232371482,54.63385802710191,79.58558859629848,16.78840837380137,17.7582761922082,1,2.4929402522519806,7.188434723787079,7.394394292538052,Red Pepper
5.661893036821704,332.875475246124,3.514320889534887,0.2225361432546275,1.3295144294573633,18.73349748449614,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.676494798760781,208.6932948915683,3.4043815015490244,0.17120528889706704,1.7235052012392194,15.934277476764635,54.86803804875073,78.79995884210668,16.47189794854703,10.8920771099781,1,2.499961032874149,6.947262372232191,7.902526435223943,Red Pepper
5.431273413119281,227.28714013027232,2.2290886229357296,0.16494775103770096,0.9978152098164483,18.250936524771248,56.706860345404195,78.96704738978883,16.74592071933755,10.654244030377665,1,2.4623899626617813,7.350480663020885,9.901087279988575,Red Pepper
5.157921951761491,334.15138677971254,8.553982157228178,0.2818950640356599,1.5015138677971254,17.449036232714104,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.852503263456829,224.09403555247258,3.184370920678963,0.14250628346868743,1.5474967365431704,19.23443618981555,57.175949042077676,78.50074445212339,16.59418716267729,6.282077392778452,1,2.4602514053508013,7.268844504787273,10.57088005245217,Red Pepper
5.180988592837531,392.18696735480154,12.916585816433336,0.19701271124209394,1.545168480288804,22.282339062296188,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.286235463480607,388.43821173968485,12.128655787506656,0.1912285988475897,1.532584201859394,20.900006034513922,59.11,78.95870639044182,16.622537606275497,0.8032903756451724,1,2.4200785479007267,7.71646030390673,21.524412807520477,Red Pepper
5.133794529083234,331.2396230956272,8.467706745184541,0.28639628042917864,1.456343829641736,18.161907600395065,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.889595332992043,346.7653153125146,2.8312140010238727,0.187641784878894,1.5116762663936338,15.545665338111407,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.1709704841191275,334.63604655299616,8.480537560815193,0.28006920154361625,1.5063604655299618,17.347444087929645,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
6.364998722578793,375.7649220773064,1.405003832263621,0.11478834190408606,1.8919989780630344,8.890017883896897,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.354873517420276,242.05778663207994,2.4837549419324128,0.19268091317643976,1.3288814245121365,15.194940696811047,54.035410659128985,79.76415296824845,16.800673977539837,19.809112948012807,1,2.5017597023001783,7.141654281252605,6.670746370192989,Red Pepper
5.523905667344916,109.25008532996988,7.753198172431786,0.24114902267559524,1.760415392895775,6.720572613987581,54.28295075074695,79.69029210201735,16.795600467594504,18.960810581599326,1,2.4981116497064377,7.161004412359601,6.97007406813776,Red Pepper
5.832402775578317,99.06881719905017,8.995065352779392,0.2256867240754016,1.14944166534699,5.594356946863852,59.11,78.95476036882839,16.622950351066308,0.8122857105340631,1,2.4201169432795386,7.715468506904943,21.475874854645603,Red Pepper
5.430883532191551,333.751450547981,5.551280721922971,0.24118452437914542,1.2460776452056328,21.43005802191924,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.152576269129963,300.4542385220222,5.788515375158173,0.2683911533875852,1.7533965994758078,13.220712047433288,53.594749368266875,79.89563722376784,16.809705643590778,21.31922798991105,1,2.508253824341515,7.1072079267399815,6.137894786819177,Red Pepper
5.067219186602212,371.9925923453018,12.302316918729103,0.2357364660813749,1.4931123253591154,21.768135980939025,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.2838726051044524,327.8628663851498,6.636754217725681,0.27039252732533114,1.3512891764268833,19.325012689559507,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.9392532717043025,231.68466127412646,3.075933410369622,0.1283612878748358,1.4607467282956976,20.86099884445567,58.313458525222664,78.35326943810269,16.654460345292097,4.009928072127655,1,2.4406795596381343,7.427343999113124,11.886042358432555,Red Pepper
5.753340793552626,81.80199639798754,9.703396745197319,0.2356587005233613,1.236538521388171,5.814303865467128,58.294241540611736,78.49340552696714,16.713386214610328,5.214401072037569,1,2.4389963780162307,7.474565751796931,11.82056285187134,Red Pepper
5.09988303046871,332.14270282817245,8.892211619066563,0.28980637514842844,1.4800467878125156,17.913802404692092,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.103230061179291,330.06196329242516,8.69007240265767,0.28867244485531124,1.496796318132315,17.612524555043066,58.77116658229234,78.35110091491183,16.70361129723703,3.58001272381032,1,2.431967829129661,7.511846832305586,12.39726488783403,Red Pepper
5.801050763711677,77.06470894781712,10.062697888235467,0.23393226369692882,1.1314185310107638,5.716005009800761,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.506165007373646,390.1686309887153,9.978785105796717,0.17164159900593373,1.6572982784047054,18.5147778456019,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.273312773364915,354.7232302856222,7.555120132499318,0.25553001507520023,1.4838513949636647,15.993559492985934,59.11,79.08767840459709,16.609047430037773,0.5092862945035108,1,2.4188236309679976,7.7488762583754385,23.11083025742549,Red Pepper
5.104956760642029,392.65888907187707,13.60349409350994,0.20294491315441543,1.518950607117941,23.16325960083718,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
6.395006779395928,397.8591051197375,1.209986441208144,0.09764877085641763,1.895006779395928,7.209986441208144,59.11,79.16344101925543,16.601122834685317,0.33657814496109495,1,2.4180864494280696,7.7679185093884255,24.042746648214894,Red Pepper
6.252448185956513,547.6936370362562,1.9283193026630783,0.1432189174800243,1.8143361394673843,12.569915815978469,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.617040533930855,253.75447664052507,3,0.18089958554377056,1.6872195995518582,15.776908676376403,54.08844400116834,79.74832891099553,16.799587021538034,19.62737143997365,1,2.5009781383130405,7.145799880920102,6.734874762823047,Red Pepper
5.43734981624561,327.07231158458626,3.2771075366165494,0.17364739685326186,1.468674908122805,19.903609374160446,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.992124211705281,365.1360421490533,3.858615151258844,0.16516633351923954,1.8113604214905332,10.954175780294593,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.082333245955858,353.55343993385304,10.724409122208407,0.2607554386868577,1.4870667016176566,19.984676977208736,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.1306824788543075,297.6474828239062,3.693175211456925,0.21424164146877642,1.5147773519801526,19.39762817185387,55.89140796818314,79.21036158813982,16.762633994826526,13.448741587410701,1,2.474407463101203,7.286737007164559,8.915034955042833,Red Pepper
5.670611005575945,208.17846298789516,3.411736243030069,0.1721646689634898,1.7293889944240552,15.823956354548965,54.79088681061457,78.80996129052089,16.467809938087303,11.046184953399125,1,2.501288487415598,6.936512191761269,7.813325947878679,Red Pepper
5.277677367425128,315.2187078598795,4,0.22041950662002466,1.2555806581437179,22.667419744311537,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
6.5,380.340618472073,1.1925990277856304,0.0969697255140059,1.9422202916643108,6.80740097221437,59.11,79.08780577086749,16.60903410781864,0.5089959508693214,1,2.418822391675191,7.7489082707406745,23.112396923459368,Red Pepper
6.332841069191438,385.03753819122556,2.510194478339425,0.10714217589357042,1.9423589893763578,8.936737956954378,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.909532276377282,352.3678005202116,2.2652879791915375,0.13830097136210034,1.7047661381886412,14.169965215418713,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.43860255138773,225.87017339837234,2.2046581620409027,0.1622872738462543,0.9660556106531732,18.54410205550917,56.96313588019093,78.89058004718802,16.740668170281808,9.776005918754961,1,2.458613173927155,7.370513640972966,10.210977954124987,Red Pepper
5.1,314.86351539323493,5.244085005173325,0.2221250518036858,1.3458883813383604,22.444893743533342,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.154485631496384,299.30862110216935,5.676244868012598,0.26760640545498604,1.7633252837811988,13.050778796821788,53.39445725602928,79.95540026583683,16.81381077264994,22.005614876473803,1,2.5112055731058396,7.091551155321006,5.895699769112288,Red Pepper
5.486539254357298,123.64661081574071,6.91314908596587,0.24204319109856684,1.6890049963961506,6.345735369217501,53.629661297013435,78.96051102345679,16.40628011484157,13.36570650548002,1,2.5212683881782514,6.774708128207279,6.470743712864229,Red Pepper
5.822273325312911,228.82457296439392,2.644546650625822,0.1261140474510333,1.1511826554380755,21.644546650625824,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
6.220133880354583,569.0614716155324,2.0494979486703153,0.14963068107956976,1.7901004102659368,13.296987692021894,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.390590825162809,196.85922927550664,2.729394498914612,0.1797155304659006,1.2470458741859587,15.894238507597718,55.28432585319286,78.74598825926194,16.493955778595257,10.060551688806882,1,2.492798437044108,7.005267520739324,8.383828821669045,Red Pepper
5.939322805996486,349.79869116578567,2.6820315820105423,0.18002127207194973,1.5514582447971887,14.849480716049197,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.584849507075269,200.67433186908605,3.5189381161559137,0.18614848340825108,1.8151504929247309,14.215928257661297,53.66633916152446,78.95575583797205,16.408223563804725,13.292443305333991,1,2.520637313434773,6.779818787119657,6.513149816359203,Red Pepper
5.111500164347672,325.0999013913969,8.203790336356892,0.2852734324531068,1.5398008546078938,16.8764853730572,57.903632759929216,78.60995514408214,16.721392018924995,6.552989705616419,1,2.444752865242979,7.444031986262839,11.348235212520049,Red Pepper
5.6409204602095295,149.27992997443653,5.804852425657309,0.18440974804854032,0.9019859929669929,13.780175088598416,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.077948391912591,358.90296186663784,11.182187884325405,0.2534969953646108,1.4888206432349633,20.502089754314152,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.33820582012726,326.64036904713663,5.973888994447432,0.26459864069234734,1.3132559259109182,19.746095105986264,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.37172832783004,301.1938157311067,3.5724277594334657,0.2480101765035102,1.5420577924532275,15.869133113201588,54.62476719645706,79.58830111297326,16.788594696830447,17.78942982513405,1,2.493074225816006,7.187724096414763,7.383401578624336,Red Pepper
6,233.12854534316773,3.0548864457677487,0.1304974372199867,1.3705965469101347,18.747978088260894,59.11,79.1027001396061,16.607476191083375,0.4750428082138436,1,2.418677467246005,7.7526518362113155,23.295604781590463,Red Pepper
5.830682161052142,388.1543865865729,7.046940476011683,0.14632192402187377,1.7692007451903937,14.754854961602769,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.404510342427512,284.639172605799,3.6616551750805417,0.17168265691204204,1.333834482491946,23.323310350161083,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
6.132998073669135,370.3684998791393,3.065696556776583,0.14545405526301175,1.863684998791393,9.857372140718876,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.308067243951492,316.28235353830223,4,0.22410009651416535,1.247983189012127,22.439495670363804,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.543909766007081,114.96645240312859,7.496415954405327,0.2406703298623556,1.586694250620705,6.214739367617164,54.63268907569047,78.83047119705061,16.459427519208504,11.362181330802935,1,2.5040104178310414,6.914469069167126,7.630421364711227,Red Pepper
5.97533307557249,217.17025945272462,3.8756758171766084,0.13277366072200908,1.3666996520228611,19.981012235608297,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.63044571953953,253.16799977014557,3,0.17871380717671215,1.6771657103453526,15.994742942517362,54.264219497462086,79.69588112230159,16.795984377930836,19.02500126030346,1,2.4983876962921974,7.1595401961815615,6.947424068742787,Red Pepper
5.100332533006238,332.012351225946,8.87812831422203,0.2899534691314842,1.48012351225946,17.897410993022856,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.359662073407411,341.64459129798956,7.418473472535427,0.2536658570139201,1.5764459129798958,15.878345285613724,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
6.371612054610254,384.79689069552256,2.1599186790383977,0.10411716245903035,1.9557282946931909,8.487529298308784,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
5.1,331.135274216256,8.696527746753448,0.28657495576703806,1.473232580822873,18.12934031655819,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Red Pepper
